n_personas_1_dosis;%personas_1_dosis;n_personas_pauta_completa;%personas_pauta_completa;cod_cuando;cod_donde_provincia;cod_quien_vacunas
833;15,058194371949488;238;10,578463961612776;81;1;10
988;14,010977424582924;404;11,885381709513968;81;2;10
417;15,896407482807167;289;13,14757983652882;81;3;10
869;15,441428781516038;341;12,316377718590173;81;8;10
694;13,987168987168987;143;11,460551460551461;81;4;10
455;16,454493634809044;401;13,47647096079549;81;5;10
3135;14,111579934364745;588;9,6848561486814884;81;6;10
788;13,245937562691934;531;11,151448280119133;81;7;10
24;9,2190170567511949;229;7,9749322729545273;81;1;11
207;10,533959652347562;434;8,5324619329657114;81;2;11
266;12,594181125930342;619;9,606761545430567;81;3;11
216;11,674251497005988;316;8,5691017964071854;81;8;11
22;10,194772534124217;86;8,3320325372461284;81;4;11
411;11,415824870716218;834;9,537525789769834;81;5;11
121;9,8686681309676914;485;7,5976738098760652;81;6;11
161;10,422901262965194;428;8,6652786538488904;81;7;11
2;0,56052586381875813;3;0,46528330757100256;81;1;12
8;0,53777920644987531;18;0,40137963389312181;81;2;12
3;0,94148793765059346;62;0,58452568640866231;81;3;12
1;0,58412949853967622;16;0,36136824909657939;81;8;12
3;0,71808160217840045;4;0,50946462295225969;81;4;12
6;0,54438395733807354;31;0,36477428433877718;81;5;12
16;0,67202109154163947;20;0,41041530767558165;81;6;12
42;0,63908115325099013;65;0,46813811750378476;81;7;12
0;0,0030844840172319843;0;0,0020563226781546559;81;1;13
-2;0,0013479541426000686;-2;0,00067397707130003432;81;2;13
0;0,0080553285998688131;0;0,0080553285998688131;81;3;13
0;0,00095694695643020508;0;0,00095694695643020508;81;8;13
0;0;0;0;81;4;13
0;0,0045069406886605375;0;0,0015023135628868458;81;5;13
0;0,0064552650134567444;0;0,0029793530831338823;81;6;13
0;0,0044802684902717077;0;0,0020364856773962309;81;7;13
8;104,65827713272614;18;102,63853159980532;82;1;1
6;107,19784306433618;22;105,44068426924507;82;2;1
9;104,35631998711028;12;102,86997502618223;82;3;1
7;103,91286166590335;16;102,21231008184154;82;8;1
4;106,49666059502125;13;104,59016393442623;82;4;1
-1;101,65698909502903;5;100,11565878298636;82;5;1
24;101,18698690998794;41;99,35014124481107;82;6;1
7;106,58151579089893;39;104,86646281607185;82;7;1
35;100,88990806387142;67;99,089053920434225;82;1;2
31;102,40480110467895;112;100,9336661532742;82;2;2
5;99,856862806111337;23;98,817562311354507;82;3;2
15;100,667467255006;48;99,023933867679503;82;8;2
19;102,28471447408459;30;100,74044020691754;82;4;2
6;97,346958828731459;17;96,055812125380754;82;5;2
63;94,670183916709149;168;92,915253485846023;82;6;2
12;101,11170758556955;99;99,572576973518792;82;7;2
367;92,757337742868955;1778;28,915529833264433;82;1;3
566;96,014125329938651;1040;30,378089915924079;82;2;3
525;101,47951313433845;1136;30,120590454100189;82;3;3
162;96,386548018936494;3465;32,740094682460175;82;8;3
195;97,10908858773962;943;28,340051434512194;82;4;3
89;101,85340489768534;1482;31,675612210667563;82;5;3
480;86,841906488405471;978;25,84193886029372;82;6;3
489;97,340151934794648;1871;28,698464825512385;82;7;3
473;87,138065847704851;6989;68,703486872134789;82;1;4
639;89,286830493121514;5034;60,513198112058141;82;2;4
349;90,567345456945773;4179;64,490577246773825;82;3;4
531;86,627435501812045;3747;61,058523807815135;82;8;4
342;89,435726123886468;3225;57,402372073751813;82;4;4
354;88,304519683781848;3554;57,965343767467857;82;5;4
775;84,732280469985383;7914;58,005164234672428;82;6;4
1027;90,355005317780851;10052;58,535559618231993;82;7;4
5108;68,617178518640173;739;16,041221875513219;82;1;9
10701;57,633606255927837;1132;16,709734239204071;82;2;9
5309;62,821091348732665;1211;17,925773301206462;82;3;9
5609;59,444829979181122;832;17,635669673837612;82;8;9
4248;59,160441520793846;1117;17,729958746794516;82;4;9
4716;62,022873868502359;884;17,624803512385494;82;5;9
10175;57,137359844098626;1153;12,833620470528427;82;6;9
10739;56,470873492150091;1051;15,263987391646966;82;7;9
3269;18,051701876322078;430;10,972226037746216;82;1;10
2190;15,330437349753279;780;12,355326340396561;82;2;10
511;16,413964935735773;833;13,991269383083671;82;3;10
1642;16,782953969836107;371;12,619487246523637;82;8;10
1097;15,484575484575485;594;12,271362271362271;82;4;10
780;17,442523275698271;432;14,023687377287985;82;5;10
3060;15,427725949152032;773;10,017333556992133;82;6;10
2316;14,139442292557213;489;11,340102776191726;82;7;10
88;9,3213343099980239;257;8,2737451602776524;82;1;11
324;10,779041005741258;639;9,0158168243810568;82;2;11
74;12,679044484455098;1424;11,239807795960964;82;3;11
235;11,89940119760479;553;9,0989221556886228;82;8;11
90;10,350868064588862;249;8,7638968381983116;82;4;11
57;11,492189383992926;432;10,116288416709091;82;5;11
210;9,9881641989780245;626;7,9538858983259173;82;6;11
246;10,539570221908154;430;8,8692121999686986;82;7;11
17;0,58706887129764085;7;0,47621278123877775;82;1;12
10;0,54646707731336286;23;0,42136173687914302;82;2;12
3;0,94594996579111756;99;0,73177261504595892;82;3;12
9;0,59526756101183109;12;0,3762189990594525;82;8;12
6;0,73125741139268308;8;0,52703236857130309;82;4;12
1;0,54623560345146838;20;0,40180720660667335;82;5;12
15;0,68221352467927809;29;0,43012067840834967;82;6;12
16;0,64801935119855647;18;0,47819359019479685;82;7;12
0;0,0030844840172319843;0;0,0020563226781546559;82;1;13
0;0,0013479541426000686;0;0,00067397707130003432;82;2;13
0;0,0080553285998688131;0;0,0080553285998688131;82;3;13
0;0,00095694695643020508;0;0,00095694695643020508;82;8;13
0;0;0;0;82;4;13
0;0,0045069406886605375;0;0,0015023135628868458;82;5;13
0;0,0064552650134567444;0;0,0029793530831338823;82;6;13
-1;0,0040729713547924618;-1;0,0016291885419169848;82;7;13
4;104,67218243759994;6;102,65938955711604;83;1;1
11;107,2182967645965;9;105,45741911491261;83;2;1
-2;104,35229195198582;-2;102,86594699105777;83;3;1
4;103,92082677870926;13;102,23819669846074;83;8;1
9;106,5330904675167;16;104,65492815219591;83;4;1
0;101,65698909502903;2;100,12037954963886;83;5;1
20;101,21351175713851;35;99,396559727324572;83;6;1
-5;106,57587416927122;11;104,87887438365284;83;7;1
2;100,89411566701028;42;99,177413586350539;83;1;2
23;102,42923150459397;108;101,04838281374475;83;2;2
7;99,867753679559385;13;98,837788219186606;83;3;2
24;100,70098025525735;61;99,109112743318349;83;8;2
-1;102,28217871995132;10;100,76579774825034;83;4;2
15;97,376437063967771;25;96,104942517441287;83;5;2
41;94,700479557831429;109;92,995795556146689;83;6;2
37;101,13685011653902;87;99,631695897690278;83;7;2
68;92,851040374810523;2337;32,135868816315281;83;1;3
164;96,132076150200305;885;31,014592817945786;83;2;3
64;101,55157465686329;838;31,064146014660015;83;3;3
228;96,610485787809139;1049;33,770404855913725;83;8;3
39;97,180221423751078;790;29,780947343462163;83;4;3
40;101,90931454769093;559;32,456949569495698;83;5;3
335;87,022649531147152;2344;27,106600628014633;83;6;3
292;97,484569122418293;2782;30,07438474321437;83;7;3
371;87,506201750382033;3117;71,796423822659705;83;1;4
419;89,508785498233365;4196;62,735926516471814;83;2;4
221;90,749694709396351;2802;66,802534737120041;83;3;4
526;87,004915856327813;3357;63,467652230076432;83;8;4
121;89,592396933913406;3067;61,373523927905531;83;4;4
164;88,46821847800048;2504;60,464744869440231;83;5;4
555;84,954462659380695;7626;61,058067615444664;83;6;4
834;90,644876509311331;8902;61,62960439881271;83;7;4
2966;71,052718016094602;1580;17,338643455411397;83;1;9
5686;60,385091845227727;991;17,189284400828445;83;2;9
4947;67,033060595482368;509;18,359145516002418;83;3;9
4511;62,575294934073561;865;18,235947258848022;83;8;9
1544;60,881926636191324;1197;19,064555691827405;83;4;9
2681;64,929264458778249;382;18,038918098541927;83;5;9
7710;59,859279238568647;1742;13,448611856412574;83;6;9
14214;60,77892950233376;2231;15,94017094017094;83;7;9
2613;20,444493283151562;426;11,362325210845857;83;1;10
2105;16,598685360019761;376;12,581863752206631;83;2;10
1673;18,108433856967782;267;14,261695684320339;83;3;10
1537;18,038693442703313;315;12,876844392882237;83;8;10
834;16,622986622986623;341;12,736827736827737;83;4;10
1594;19,461650516182154;223;14,306162518208879;83;5;10
5590;17,832058048060833;734;10,333036555310391;83;6;10
3641;15,544127405441275;702;11,610931930062808;83;7;10
81;9,4155126908274909;215;8,5237248130966083;83;1;11
90;10,847119159461728;286;9,2321540684261088;83;2;11
43;12,728356976570833;217;11,488663860824092;83;3;11
352;12,236646706586827;630;9,7025149700598803;83;8;11
79;10,48788525244116;242;9,1836203756699106;83;4;11
79;11,598027919937836;129;10,289113367809009;83;5;11
162;10,080346880014567;449;8,2093798723099152;83;6;11
659;10,852110237938279;991;9,3392078841657451;83;7;11
9;0,60112105172763752;7;0,487142254906553;83;1;12
9;0,55428616109050155;4;0,424836885224538;83;2;12
3;0,95041199393164177;7;0,74218401404051526;83;3;12
13;0,61135587347161036;22;0,40344537399138658;83;8;12
1;0,73345337959506351;18;0,56655979621415087;83;4;12
4;0,5536421879050476;3;0,40736214494685774;83;5;12
24;0,69852141769949994;39;0,45662100456621002;83;6;12
29;0,66421983497852044;47;0,5044495466657728;83;7;12
0;0,0030844840172319843;0;0,0020563226781546559;83;1;13
0;0,0013479541426000686;0;0,00067397707130003432;83;2;13
0;0,0080553285998688131;0;0,0080553285998688131;83;3;13
0;0,00095694695643020508;0;0,00095694695643020508;83;8;13
0;0;0;0;83;4;13
0;0,0045069406886605375;0;0,0015023135628868458;83;5;13
0;0,0064552650134567444;0;0,0029793530831338823;83;6;13
0;0,0040729713547924618;1;0,0020364856773962309;83;7;13
6;104,69304039491065;5;102,67677118820831;84;1;1
7;107,23131275567125;18;105,49088880624768;84;2;1
-8;104,33617981148795;-3;102,85990493837106;84;3;1
14;103,94870467352995;15;102,2680658714829;84;8;1
6;106,55737704918033;6;104,67921473385954;84;4;1
6;101,67115139498655;17;100,16050606618515;84;5;1
16;101,23473163485896;35;99,44297820983806;84;6;1
11;106,5882857368522;21;104,90256919448926;84;7;1
13;100,92146508741295;25;99,230008625586436;84;1;2
25;102,45578628711031;94;101,14822879600617;84;2;2
10;99,883312070199452;29;98,882907552042823;84;3;2
25;100,73588963051917;60;99,192895243946708;84;8;2
7;102,29992899888427;30;100,84187037224871;84;4;2
3;97,382332711015039;26;96,156038125184239;84;5;2
60;94,744814642400598;148;93,105155431417316;84;6;2
11;101,14432492304347;62;99,673826625260773;84;7;2
119;93,015019980708288;3510;36,972578200358278;84;1;3
328;96,3679777907236;1464;32,067519652476605;84;2;3
35;101,59098330199407;1871;33,170819587222589;84;3;3
154;96,761742000117863;1272;35,019741882255879;84;8;3
83;97,331606690134421;1571;32,646323891513305;84;4;3
75;102,01414514145141;2125;35,427149726042714;84;5;3
479;87,281085105694217;2348;28,373420521619025;84;6;3
174;97,570625939700875;3121;31,617967080794493;84;7;3
390;87,893190974220559;1792;73,574589692194721;84;1;4
498;89,77258882173146;7427;66,67019817032795;84;2;4
168;90,888313145648368;4307;70,356282385557279;84;3;4
536;87,389572643438953;4337;66,58007104668269;84;8;4
109;89,733530142945924;3076;65,356328982805053;84;4;4
99;88,567036652559295;3723;64,180907130879177;84;5;4
499;85,154226465701882;9441;64,837566804779925;84;6;4
675;90,879484488068016;7763;64,327769938202522;84;7;4
2591;73,180325176547868;1164;18,294465429462967;84;1;9
7202;63,870177883591737;919;17,633993380175369;84;2;9
4348;70,735029927373972;384;18,68609036960094;84;3;9
4357;65,59888965995836;1007;18,934767522553781;84;8;9
1458;62,507525922622364;390;19,499386776675216;84;4;9
1267;66,302780638516992;372;18,442191988725675;84;5;9
7219;62,407857203377866;1006;13,803767616572994;84;6;9
10355;63,917378917378919;955;16,229617506213252;84;7;9
4918;24,94803256320797;476;11,79821067186799;84;1;10
2836;18,307355838459547;403;12,824668478162637;84;2;10
2729;20,872453992079649;177;14,440967052555884;84;3;10
2630;20,187421363094167;297;13,119495416591775;84;8;10
739;17,631722631722631;131;12,915642915642916;84;4;10
597;20,217873202862751;183;14,537969472417506;84;5;10
3981;19,544338206514492;472;10,536049927525946;84;6;10
3504;16,895958395703769;481;11,796500054011512;84;7;10
88;9,5178299440743199;182;8,7353354959480036;84;1;11
233;11,023365935204726;495;9,6065839138887004;84;2;11
268;13,035699950687508;321;11,856787348478766;84;3;11
236;12,462754491017964;395;10,080958083832336;84;8;11
83;10,631840019425221;425;9,9207381584196188;84;4;11
54;11,670373248305244;178;10,527585005760832;84;5;11
277;10,23796788400915;445;8,4625977307127656;84;6;11
590;11,131926033777086;725;9,6830493282049588;84;7;11
10;0,61673458553874494;5;0,49494902181210676;84;1;12
8;0,5612364577812915;22;0,44395020112421046;84;2;12
4;0,95636136478567391;32;0,78977898087277265;84;3;12
18;0,63363199841591999;19;0,42695906143260237;84;8;12
8;0,75102112521410691;52;0,68075014273793311;84;4;12
2;0,55734548013183716;15;0,43513683664777986;84;5;12
19;0,7114318330071755;36;0,48108284409654273;84;6;12
14;0,67204075818264086;33;0,52288457993262838;84;7;12
0;0,0030844840172319843;0;0,0020563226781546559;84;1;13
0;0,0013479541426000686;0;0,00067397707130003432;84;2;13
0;0,0080553285998688131;0;0,0080553285998688131;84;3;13
0;0,00095694695643020508;0;0,00095694695643020508;84;8;13
0;0;0;0;84;4;13
0;0,0045069406886605375;0;0,0015023135628868458;84;5;13
0;0,0064552650134567444;0;0,0029793530831338823;84;6;13
1;0,0044802684902717077;0;0,0020364856773962309;84;7;13
6;104,71389835222138;6;102,69762914551902;85;1;1
2;107,23503161026404;8;105,50576422461882;85;2;1
-2;104,33215177636349;5;102,86997502618223;85;3;1
11;103,97060873374619;15;102,29793504450507;85;8;1
10;106,59785468528638;16;104,74397895162923;85;4;1
6;101,68531369494406;10;100,18410989944768;85;5;1
22;101,26390896672459;47;99,505311600641903;85;6;1
-3;106,58490076387557;7;104,91046746476808;85;7;1
18;100,95933351566281;35;99,303641680516691;85;1;2
35;102,49296298263317;57;101,2087737001434;85;2;2
11;99,900426299903543;48;98,957587827115162;85;3;2
22;100,76660988074957;49;99,261317619459888;85;8;2
8;102,3202150319505;35;100,93062176691348;85;4;2
12;97,405915299204082;32;96,218925027021712;85;5;2
76;94,800972416188216;199;93,252200128571744;85;6;2
16;101,15519736886812;87;99,732945549432259;85;7;2
277;93,396720407882043;2546;40,480914978641309;85;1;3
221;96,526923713149358;2305;33,725304047007718;85;2;3
40;101,63602175357211;2576;36,071295868848026;85;3;3
175;96,933624059559591;3262;38,22362347024967;85;8;3
65;97,45016141682018;1961;36,223028799678993;85;4;3
122;102,18466957396846;3370;40,137537739013752;85;5;3
266;87,424600476945827;4173;30,62488534956244;85;6;3
547;97,841160876790383;5368;34,27286935190314;85;7;3
380;88,27025739744785;2984;76,535553394590096;85;1;4
513;90,04433802846745;6821;70,283456141373151;85;2;4
142;91,005478728670909;5360;74,77887058978844;85;3;4
494;87,744088413649578;3927;69,398256126879332;85;8;4
169;89,952351356950487;3252;69,567018852289209;85;4;4
157;88,72374830312225;3128;67,303162181585876;85;5;4
718;85,441662162973643;10727;69,13188814828159;85;6;4
723;91,13077570086962;9752;67,717246988328682;85;7;4
1747;74,614879290523902;1933;19,881753982591558;85;1;9
6787;67,154443218550995;1558;18,387917852234676;85;2;9
3265;73,51491260185098;512;19,122016841065637;85;3;9
3879;68,290770298403885;1643;20,074947952810547;85;8;9
2311;65,084178838220538;701;20,280967777901662;85;4;9
1993;68,463331345872405;706;19,207545124396987;85;5;9
8435;65,385728810687155;3406;15,006213460615133;85;6;9
7073;66,061102018548823;2208;16,898830090319453;85;7;9
3655;28,295010210342205;389;12,154427991904985;85;1;10
4025;20,732390632437024;403;13,067473204118643;85;2;10
3163;24,076043470774717;201;14,64454640292506;85;3;10
3244;22,837791467180836;418;13,461004264775568;85;8;10
1171;19,23013923013923;191;13,176358176358177;85;4;10
1404;21,996326556463362;238;14,839445183355501;85;5;10
5979;22,115984292270436;513;10,756697935887345;85;6;10
3351;18,188762519096926;679;12,058455888026419;85;7;10
184;9,7317660190449615;240;9,0143825502575368;85;1;11
29;11,045302229181322;441;9,9401668671190073;85;2;11
46;13,088452849229922;116;11,98981639697703;85;3;11
266;12,717604790419161;678;10,730538922155688;85;8;11
69;10,751513259448116;94;10,083771268016026;85;4;11
37;11,719943195519949;179;10,767396372015755;85;5;11
155;10,326167362778682;351;8,6623268729586087;85;6;11
124;11,190734777309311;600;9,967607764651202;85;7;11
13;0,63703217949318469;12;0,51368526238543566;85;1;12
4;0,56471160612668658;14;0,45611322033309298;85;2;12
3;0,96082339292619801;6;0,79870303715382096;85;3;12
10;0,64600762338498097;15;0,44552249888619377;85;8;12
4;0,75980499802362866;7;0,69612192015459617;85;4;12
5;0,56660371069881121;6;0,44624671332814875;85;5;12
12;0,71958577951728642;15;0,49127527723418135;85;6;12
15;0,6804203187584843;41;0,54578871217326697;85;7;12
0;0,0030844840172319843;0;0,0020563226781546559;85;1;13
0;0,0013479541426000686;0;0,00067397707130003432;85;2;13
0;0,0080553285998688131;0;0,0080553285998688131;85;3;13
1;0,0019138939128604102;1;0,0019138939128604102;85;8;13
0;0;0;0;85;4;13
-1;0,0030046271257736915;0;0,0015023135628868458;85;5;13
0;0,0064552650134567444;3;0,0044690296247008234;85;6;13
0;0,0044802684902717077;0;0,0020364856773962309;85;7;13
-3;104,70346937356601;1;102,70110547173746;86;1;1
10;107,25362588322797;13;105,52993677947192;86;2;1
7;104,34624989929912;5;102,88004511399339;86;3;1
8;103,98653895935801;14;102,32581293932576;86;8;1
3;106,60999797611819;4;104,76017000607165;86;4;1
4;101,69475522824906;4;100,19355143275268;86;5;1
20;101,29043381387515;34;99,55040384079787;86;6;1
0;106,58490076387557;23;104,93641892425559;86;7;1
8;100,97616392821828;10;99,324679696211049;86;1;2
21;102,51526899994688;63;101,27569175208455;86;2;2
12;99,919096368671632;31;99,005818838099387;86;3;2
27;100,80431200603233;31;99,30460524478454;86;8;2
-2;102,31514352368394;14;100,96612232477939;86;4;2
-5;97,396089220791978;9;96,236611968163501;86;5;2
52;94,839396156148169;138;93,35417082308085;86;6;2
35;101,17898084410952;106;99,804975503020501;86;7;2
175;93,637866887143446;2277;43,618575168802536;86;1;3
315;96,75347559352997;2613;35,604605835688751;86;2;3
118;101,76888518572731;1270;37,501266706450629;86;3;3
146;97,077022806293826;2668;40,844088239338404;86;8;3
32;97,508526820727013;1396;38,76921954511463;86;4;3
165;102,41529688024153;2655;43,848540758134853;86;5;3
574;87,734291541225602;4643;33,129929968815084;86;6;3
322;98,000415446704125;6197;37,337777953628233;86;7;3
204;88,47268252991725;2291;78,808867014626202;86;1;4
386;90,248812090455928;6357;73,650921457592815;86;2;4
252;91,213406383048948;5547;79,355754315323935;86;3;4
358;88,001004700563357;3956;72,237252861602499;86;8;4
254;90,281230577998755;2672;73,026724673710376;86;4;4
148;88,871476483270783;3022;70,319611914078095;86;5;4
579;85,673452230829284;9452;72,915790948577836;86;6;4
783;91,402920956227362;11860;71,839396066927577;86;7;4
1278;75,66431269502381;2036;21,553621284283132;86;1;9
4387;69,27733581092852;2189;19,447186574531095;86;2;9
4040;76,954644915752098;1616;20,497909766626083;86;3;9
2564;70,070090215128388;1727;21,273421235253295;86;8;9
3115;68,557252759504962;1400;21,841899877355335;86;4;9
2427;71,094368258442188;938;20,224402406634507;86;5;9
5544;67,342968904453926;4394;16,557460389188577;86;6;9
7952;68,471237194641446;4813;18,357580166090806;86;7;9
4450;32,36998983544408;447;12,563757405932071;86;1;10
4162;23,239966983377215;245;13,215084017665099;86;2;10
3594;27,716163795286278;212;14,859266911772153;86;3;10
3176;25,432605107926602;444;13,82375529011912;86;8;10
1920;21,850941850941851;256;13,525798525798526;86;4;10
2228;24,81854455633669;232;15,133320666286656;86;5;10
5600;24,524617521946521;663;11,041862905757924;86;6;10
5605;20,351151988395241;656;12,311538402185151;86;7;10
88;9,8340832722917906;117;9,1504179892334339;86;1;11
141;11,151958003343394;187;10,081618142071543;86;2;11
230;13,352217341941994;265;12,293718964667026;86;3;11
275;12,981077844311377;471;11,18179640718563;86;8;11
51;10,83996739337808;67;10,19997571847304;86;4;11
123;11,884729776801265;183;11,012566651483079;86;5;11
252;10,469562644391083;522;8,9593599562985808;86;6;11
125;11,250017784902278;345;10,131228865607794;86;7;11
5;0,6448389463987384;6;0,52305338267210022;86;1;12
5;0,5690555415584303;8;0,46306351702388293;86;2;12
6;0,96974744920724631;7;0,8091144361483773;86;3;12
50;0,70788574823028561;57;0,51606356120984109;86;8;12
2;0,76419693442838943;1;0,69831788835697661;86;4;12
7;0,57956523349257494;9;0,46291152834870197;86;5;12
33;0,74200913242009137;30;0,51166014350945854;86;6;12
11;0,68656532984743612;13;0,5530509980056646;86;7;12
1;0,0041126453563093118;1;0,0030844840172319843;86;1;13
0;0,0013479541426000686;0;0,00067397707130003432;86;2;13
0;0,0080553285998688131;0;0,0080553285998688131;86;3;13
0;0,0019138939128604102;0;0,0019138939128604102;86;8;13
0;0;0;0;86;4;13
0;0,0030046271257736915;0;0,0015023135628868458;86;5;13
0;0,0064552650134567444;1;0,0049655884718898041;86;6;13
1;0,0048875656257509545;0;0,0020364856773962309;86;7;13
6;104,72432733087673;15;102,75325036501425;87;1;1
21;107,29267385645221;29;105,58386017106731;87;2;1
5;104,35631998711028;9;102,89817127205349;87;3;1
4;103,99450407216392;7;102,3397518867361;87;8;1
2;106,61809350333941;11;104,80469540578831;87;4;1
-3;101,68767407827031;0;100,19355143275268;87;5;1
21;101,31828490338324;47;99,612737231601699;87;6;1
13;106,59956898010765;23;104,96237038374311;87;7;1
17;101,0119285548987;51;99,43197357625229;87;1;2
26;102,54288597376387;75;101,35535609963354;87;2;2
13;99,939322276503717;19;99,035379780315523;87;3;2
15;100,82525763118943;41;99,361856620213928;87;8;2
16;102,35571558981641;44;101,07769550664368;87;4;2
12;97,419671808981036;32;96,299498870000988;87;5;2
76;94,895553929935787;159;93,47165879718915;87;6;2
37;101,20412337507899;79;99,858658204279664;87;7;2
124;93,808736392448665;5213;50,801984291029349;87;1;3
579;97,169899526039089;10047;42,830532001352118;87;2;3
314;102,12243703061489;11748;50,729059934919441;87;3;3
154;97,228279018602549;3765;44,542007975327557;87;8;3
78;97,650792492749929;3356;44,890291279843872;87;4;3
96;102,54948004025495;2526;47,379235155987921;87;5;3
494;88,00082008783572;10746;38,927735154791577;87;6;3
500;98,247705151539137;7119;40,858688771069083;87;7;3
252;88,722737105320604;2731;81,518783861557083;87;1;4
597;90,565058243324131;7278;77,506264004619212;87;2;4
202;91,380078550447209;3597;82,323674048648471;87;3;4
307;88,22132118124081;2529;74,052172664968239;87;8;4
236;90,586803397555414;2453;76,202869276983634;87;4;4
405;89,275732651920464;4982;75,292461870158903;87;5;4
527;85,884425228687519;7656;75,980704177425494;87;6;4
1115;91,790458580395807;12239;76,09327318100614;87;7;4
1232;76,675973066184923;6221;26,662013466907538;87;1;9
5591;71,982850395834546;4826;21,782513597739193;87;2;9
1928;78,596180534861347;3529;23,502567027952082;87;3;9
1728;71,269257460097151;2265;22,845246356696737;87;8;9
2947;71,843014828854947;1449;23,457464600289889;87;4;9
2887;74,22407718575532;1187;21,511193018591793;87;5;9
4693;68,999774055977625;6238;18,759708532211146;87;6;9
8500;71,047463175122743;7468;20,621022004000729;87;7;9
4224;36,238015439136291;292;12,83114932739943;87;1;10
5530;26,57175391771149;322;13,409086801183296;87;2;10
3458;31,21853888770725;260;15,122603384886512;87;3;10
3467;28,265167731498881;347;14,107256654520498;87;8;10
1228;23,527163527163527;105;13,669123669123669;87;4;10
2498;27,98277281651783;205;15,392995123187029;87;5;10
7010;27,539710189808901;509;11,260790461812411;87;6;10
7139;23,105353312448884;995;12,695405935093595;87;7;10
48;9,8898926831536969;85;9,2492471543013934;87;1;11
59;11,196587015226815;102;10,158773382954744;87;2;11
129;13,5001548182892;256;12,587300313076986;87;3;11
182;13,155449101796407;270;11,440479041916168;87;8;11
38;10,905874395129819;35;10,260679535875957;87;4;11
71;11,979850486321373;94;11,138501111974492;87;5;11
265;10,620355301642217;362;9,1653484163925842;87;6;11
123;11,308352264373758;177;10,215173604359435;87;7;11
11;0,66201383359095667;7;0,53398285633987541;87;1;12
6;0,57426826407652276;10;0,47175138788737042;87;2;12
10;0,98462087634232676;13;0,82844989142398195;87;3;12
14;0,72521162318697097;15;0,53462699866343255;87;8;12
2;0,76858887083315031;4;0,70710176116649825;87;4;12
2;0,58326852571936449;5;0,47216975891567603;87;5;12
13;0,75084257447271141;35;0,53544248749728207;87;6;12
29;0,70276581362740009;30;0,56981011915735136;87;7;12
-1;0,0030844840172319843;-1;0,0020563226781546559;87;1;13
0;0,0013479541426000686;0;0,00067397707130003432;87;2;13
0;0,0080553285998688131;0;0,0080553285998688131;87;3;13
0;0,0019138939128604102;0;0,0019138939128604102;87;8;13
0;0;0;0;87;4;13
0;0,0030046271257736915;0;0,0015023135628868458;87;5;13
-1;0,0059587061662677646;-1;0,0044690296247008234;87;6;13
0;0,0048875656257509545;1;0,0024437828128754772;87;7;13
2;104,73127998331364;9;102,78453730098032;88;1;1
11;107,31312755671253;16;105,6136110078096;88;2;1
2;104,36034802223476;1;102,90018528961572;88;3;1
4;104,00246918496983;6;102,35169955594496;88;8;1
0;106,61809350333941;6;104,82898198745194;88;4;1
2;101,69239484492282;2;100,19827219940518;88;5;1
15;101,33817853874618;20;99,639262078752267;88;6;1
6;106,6063389260609;19;104,98380854592844;88;7;1
7;101,02665516588475;30;99,495087623335365;88;1;2
27;102,57156513888151;46;101,40421689946359;88;2;2
12;99,957992345271805;5;99,043158975635563;88;3;2
12;100,84201413131511;22;99,39257687044433;88;8;2
10;102,38107313114921;39;101,17658991784157;88;4;2
18;97,455045691264615;22;96,342733615014254;88;5;2
31;94,918460390296531;96;93,542594932499838;88;6;2
23;101,21975251595191;90;99,919815712043274;88;7;2
56;93,885903265812317;1670;53,103210693123877;88;1;3
639;97,629476197668311;4395;45,991470141900592;88;2;3
78;102,21026201119206;908;51,751432785740825;88;3;3
148;97,373642131730406;5593;50,035358595085157;88;8;3
64;97,767523300563596;1747;48,076677549382602;88;4;3
83;102,66549256401655;1896;50,029352566252932;88;5;3
430;88,232818620310127;6283;42,317611386272162;88;6;3
253;98,372833742185648;4524;43,096166020416241;88;7;3
158;88,879517354978276;686;82,199487983488453;88;1;4
325;90,737219046811845;4023;79,637349889022502;88;2;4
147;91,501369682167734;1443;83,514307402884583;88;3;4
267;88,412931931536832;1642;75,230542897125844;88;8;4
78;90,687797804019056;2068;78,880515848353014;88;4;4
147;89,422462668689604;2766;78,053381777529353;88;5;4
322;86,013330931363711;3645;77,439900718589243;88;6;4
398;91,928790396018272;9229;79,300972493517875;88;7;4
984;77,483987518475942;3407;29,459681392675318;88;1;9
2787;73,331494493157578;3105;23,28503958345431;88;2;9
1621;79,976330554869691;2080;25,273518318277411;88;3;9
1605;72,383067314365022;1696;24,022206800832755;88;8;9
508;72,4094101906567;2568;26,320660051287771;88;4;9
947;75,250691094368264;2482;24,201853759011328;88;5;9
2241;69,790931171802185;6552;21,072810461208235;88;6;9
3174;72,009456264775409;7587;22,92053100563739;88;7;9
1951;38,02459639387196;252;13,061912218528795;88;1;10
2737;28,220777577616175;344;13,61634443326485;88;2;10
3653;34,918416334963993;172;15,29681059017755;88;3;10
2707;30,476805176555171;254;14,314776385235053;88;8;10
695;24,475839475839475;70;13,764673764673764;88;4;10
1602;30,012033694344165;163;15,599467984039521;88;5;10
3708;29,13456947831585;444;11,451760667879585;88;6;10
4099;24,686733229425471;674;12,955432786531071;88;7;10
77;9,9794202797446712;96;9,3608659760252078;88;1;11
91;11,265421592877512;177;10,292660418605003;88;2;11
24;13,527678069702635;40;12,633172398766041;88;3;11
